Número;Série;Data de emissão;Situação;Natureza;Descrição;Código;Quantidade;Valor unitário;Valor total;Nome da Loja;Código no fornecedor;Nome;Marca;;Série;Data de emissão;Situação;Natureza;Descrição;Código;Quantidade;Valor unitário;Valor total;Nome da Loja;Nome;;Série;Data de emissão;Situação;Natureza;Descrição;Código;Quantidade;Valor unitário;Valor total;Nome da Loja
213835;1;10/06/2026 15:43;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Pistola Aplicadora para Espuma Expansiva Sparta;SPA001;1;67;67;EOV - Wake;89699960;BMB MATERIAL DE CONSTRUCAO S.A.;SPARTA;;;;;;;;;;;;;;;;;;;;;;;
213835;1;10/06/2026 15:43;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Espuma Turbo DW240 750G - Drylevis;ET24001750;1;113,99;113,99;EOV - Wake;ET24001750;IVA QUIMICA DO BRASIL LTDA;DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
130371;2;10/06/2026 16:19;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit SOS Umidade 250G - 2 unidades;SU04000251;1;390,04;390,04;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA; DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
130373;2;10/06/2026 16:30;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Wood Wood III - 497g;WD00000497;1;90,57;90,57;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;Wood Wood;;;;;;;;;;;;;;;;;;;;;;;
213838;1;10/06/2026 17:06;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Grannistone Primer Promotor de Aderência 4KG Bege;TPG0400804;3;92,34;277,02;Comercial Interno;TPG0400804;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213838;1;10/06/2026 17:06;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Grannistone 25KG Praia Dourada;GN0406525;4;677,16;2.708,64;Comercial Interno;GN0406525;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213838;1;10/06/2026 17:06;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Grannistone Primer Promotor de Aderência 4KG Cinza Claro;TPG0440404;7;92,34;646,38;Comercial Interno;TPG0440404;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213838;1;10/06/2026 17:06;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Grannistone 25KG Cinza Andorinha;GN0448925;11;677,16;7.448,76;Comercial Interno;;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213838;1;10/06/2026 17:06;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Resina 18L Brilhante;LR0100018;1;1.243,19;1.243,19;Comercial Interno;;-;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
130379;2;10/06/2026 17:18;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit 2 Removedor De Tintas Tira Tintas 500ml - Cristal;KITTT002;1;124,96;124,96;EOV - Mercado Livre;;-;CRISTAL;;;;;;;;;;;;;;;;;;;;;;;
213839;1;10/06/2026 17:24;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Smart Resina 3,6L Semi Brilho;SR0100036;1;353,24;353,24;Comercial Interno;;IVA QUIMICA DO BRASIL LTDA;SMART;;;;;;;;;;;;;;;;;;;;;;;
130381;2;10/06/2026 17:29;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Corante Liquido Bisnaga Pigmento Super Forte Uma Gota 50ml;LP04010;1;25;25;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130381;2;10/06/2026 17:29;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Corante Liquido Bisnaga Pigmento Super Forte Uma Gota 50ml;LP04060;1;25;25;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130383;2;10/06/2026 17:40;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Resina Tira Mofo De Parede E Mdf Protetora - 900ml;LTPL900001;1;142,29;142,29;EOV - Mercado Livre;;-;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
130387;2;10/06/2026 18:34;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Primer Promotor De Aderencia Grannistone 4kg;TPG0400104;1;126,8;126,8;EOV - Mercado Livre;TPG0400104;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
130391;2;10/06/2026 19:02;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit 2x Cola Wood Wood 3 Atoxica Madeira Mdf 497g;KITWOOD34972;2;92,93;185,85;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;Wood Wood ;;;;;;;;;;;;;;;;;;;;;;;
130393;2;10/06/2026 19:10;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Sos Trincas Elastment Fita Liquida Tapa Trinca Branco 800g Branco;SO04001800;1;209,15;209,15;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;ELASTMENT;;;;;;;;;;;;;;;;;;;;;;;
130395;2;10/06/2026 19:23;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit SOS Umidade 250G - 2 unidades;SU04000251;1;390,04;390,04;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA; DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
130397;2;10/06/2026 20:25;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Bisnaga 420g Zerotrinca;ZT040420;1;38,55;38,55;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130399;2;10/06/2026 21:41;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Primer Promotor De Aderencia Grannistone 4kg;TPG0400804;1;126,8;126,8;EOV - Mercado Livre;TPG0400804;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
130401;2;10/06/2026 22:21;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Aditivo para Argamassas Tech Liga 150G - Pulo do Gato;ATLPG00150;2;30,94;61,88;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130403;2;10/06/2026 22:54;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Bisnaga 420g Zerotrinca;ZT040420;1;38,55;38,55;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130405;2;10/06/2026 22:54;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Sos Telhas Fita Liquida Furos Trincas Fissuras Drylevis 900g;SOS4004178B;1;180,89;180,89;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130407;2;10/06/2026 23:56;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Resina Epoxi Monocomponente Para Doming 100g - Transfix Incolor;PM0000101;1;70,49;70,49;EOV - Mercado Livre;PM0000101;IVA QUIMICA DO BRASIL LTDA;HOBBY ART;;;;;;;;;;;;;;;;;;;;;;;
130413;2;11/06/2026 00:09;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit 2 Removedor De Tintas Tira Tintas 500ml - Cristal;KITTT002;1;124,96;124,96;EOV - Mercado Livre;;-;CRISTAL;;;;;;;;;;;;;;;;;;;;;;;
130415;2;11/06/2026 00:26;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Adesiva Ac 6000 Para Espuma Mdf Gesso Pro Fixx 400g;AC6000400;2;85;170;EOV - Mercado Livre;AC6000400;IVA QUIMICA DO BRASIL LTDA;PROFIXX;;;;;;;;;;;;;;;;;;;;;;;
130417;2;11/06/2026 00:46;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit SOS Umidade 250G - 2 unidades;SU04000251;1;390,04;390,04;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA; DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
130419;2;11/06/2026 01:26;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Massa Tapa Tudo 5000 340g;MF0400134;1;131,85;131,85;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;SMART;;;;;;;;;;;;;;;;;;;;;;;
130423;2;11/06/2026 01:30;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Primer Promotor De Aderencia Grannistone 4kg;TPG0400104;1;126,8;126,8;EOV - Mercado Livre;TPG0400104;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
130425;2;11/06/2026 01:37;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Bisnaga 420g Zerotrinca;ZT040420;1;38,55;38,55;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130427;2;11/06/2026 02:08;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Resina Tira Mofo De Parede E Mdf Protetora - 900ml;LTPL900001;1;142,29;142,29;EOV - Mercado Livre;;-;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
130429;2;11/06/2026 03:24;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cimento Branco Estrutural De Alta Resistencia 20kg Elastment;CSE020;1;221,92;221,92;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130431;2;11/06/2026 03:30;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Massa Polimerica Cimento Pronto Cola Tijolos Blocos 2,5kg;TCB03010;1;24,96;24,96;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
130433;2;11/06/2026 03:41;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Wood Wood III - 497g;WD00000497;1;90,57;90,57;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;Wood Wood;;;;;;;;;;;;;;;;;;;;;;;
213840;1;11/06/2026 07:05;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Grannistone Pedras Naturais 5KG Branco Serena;GN0406405;1;250,8;250,8;EOV - Wake;;IVA QUIMICA DO BRASIL LTDA;LT Shiner;;;;;;;;;;;;;;;;;;;;;;;
130438;2;11/06/2026 07:30;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Kit SOS Umidade 250G - 2 unidades;SU04000251;1;390,04;390,04;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA; DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
130440;2;11/06/2026 07:34;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Liquida Para Papel Parede 900ml;PROESP501;1;63,05;63,05;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;PROFIXX;;;;;;;;;;;;;;;;;;;;;;;
213841;1;11/06/2026 08:08;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Transfer 150ml;RT00150;1;39,66;39,66;Eov Shopee 2026;RT00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
213842;1;11/06/2026 08:09;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Hobby Art Decora Pinta Tudo 900ML Branco;DPT04001009;1;210,82;210,82;Eov Shopee 2026;DPT04001009;IVA QUIMICA DO BRASIL LTDA;HOBBY ART;;;;;;;;;;;;;;;;;;;;;;;
213843;1;11/06/2026 08:11;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Extra Forte AC6000 - 400G;AC6000400;1;85;85;EOV - Mercado Livre;AC6000400;IVA QUIMICA DO BRASIL LTDA;PROFIXX;;;;;;;;;;;;;;;;;;;;;;;
213844;1;11/06/2026 08:12;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Hobby Art Perfect Glass Monocomponente 100G;PM0000101;1;76,13;76,13;Eov Shopee 2026;PM0000101;IVA QUIMICA DO BRASIL LTDA;HOBBY ART;;;;;;;;;;;;;;;;;;;;;;;
213845;1;11/06/2026 08:14;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Concre Fast 4KG;COF0400804;1;114,28;114,28;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;SMART CIMENTO;;;;;;;;;;;;;;;;;;;;;;;
213846;1;11/06/2026 08:15;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Papel de Parede Ultrafast Liquída Gel 900G;PG000001;1;63,05;63,05;EOV - Mercado Livre;PG000001;IVA QUIMICA DO BRASIL LTDA;PROFIXX;;;;;;;;;;;;;;;;;;;;;;;
213847;1;11/06/2026 08:18;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Piso Vinílico E Emborrachado AC10000 1KG;AC1000301;1;107,35;107,35;Eov Shopee 2026;;IVA QUIMICA DO BRASIL LTDA;PROFIXX;;;;;;;;;;;;;;;;;;;;;;;
213848;1;11/06/2026 08:18;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Hobby Art Perfect Glass Monocomponente 500G;PM000015;1;271,97;271,97;EOV - Mercado Livre;PM000015;IVA QUIMICA DO BRASIL LTDA;HOBBY ART;;;;;;;;;;;;;;;;;;;;;;;
213849;1;11/06/2026 08:22;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Película Líquida 900ML;LG0100009;1;142,29;142,29;EOV - Mercado Livre;LG0100009;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213850;1;11/06/2026 08:25;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Umi Block Cristal - Impermeabilizante para Pequenos Reparos 250ML;CUB0100025;1;212,79;212,79;EOV - Mercado Livre;CUB0100025;IVA QUIMICA DO BRASIL LTDA;CRISTAL;;;;;;;;;;;;;;;;;;;;;;;
213851;1;11/06/2026 08:26;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Umi Block Cristal C/ Bico Aplicador - Impermeabilizante para Pequenos Reparos 500ML;CUB01000009;1;377,56;377,56;Eov Shopee 2026;CUB01000009;IVA QUIMICA DO BRASIL LTDA;CRISTAL;;;;;;;;;;;;;;;;;;;;;;;
213852;1;11/06/2026 08:27;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Película Líquida 900ML;LG0100009;1;153,67;153,67;Eov Shopee 2026;LG0100009;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213853;1;11/06/2026 08:29;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Shampoo para Telhas Power Shower 5L Cristal;C2763;1;102,48;102,48;Eov Shopee 2026;;-;CRISTAL;;;;;;;;;;;;;;;;;;;;;;;
130442;2;11/06/2026 08:34;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Massa Polimerica Cimento Pronto Cola Tijolos Blocos 2,5kg;TCB03010;1;24,96;24,96;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
213854;1;11/06/2026 08:34;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;SOS Umidade 250G;SU04000250;8;189,99;1.519,92;EOV - Mercado Livre;SU04000250;IVA QUIMICA DO BRASIL LTDA;ELASTMENT;;;;;;;;;;;;;;;;;;;;;;;
213855;1;11/06/2026 08:36;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cera de Carnaúba Automotiva Líquida Auge 270ML - Creme;AUGE02;1;70;70;EOV - Mercado Livre;1;AGROCARNAUBA BRASIL LTDA;AUGE;;;;;;;;;;;;;;;;;;;;;;;
213856;1;11/06/2026 08:36;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Cola Piso Vinílico E Emborrachado Ac10000 4KG;AC1000304;1;308,7;308,7;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;PROFIXX;;;;;;;;;;;;;;;;;;;;;;;
213857;1;11/06/2026 08:39;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Selante para Juntas Cimentícias DW240 Flex 420G - Branco;SE2400142;1;153,73;153,73;Eov Shopee 2026;;IVA QUIMICA DO BRASIL LTDA;DRY LEVIS;;;;;;;;;;;;;;;;;;;;;;;
213858;1;11/06/2026 08:42;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Hobby Art Perfect Glass Monocomponente 500G;PM000015;1;271,97;271,97;EOV - Mercado Livre;PM000015;IVA QUIMICA DO BRASIL LTDA;HOBBY ART;;;;;;;;;;;;;;;;;;;;;;;
213860;1;11/06/2026 08:44;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Limpador de Cortina de Vidros e Placas Solares Fullvit 1L IvaClean;IFUV0001;1;92,72;92,72;EOV - Mercado Livre;96932;Z S FABRICANTE DE PRODUTOS DE LIMPEZA LTDA;IVACLEAN;;;;;;;;;;;;;;;;;;;;;;;
213861;1;11/06/2026 08:47;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Selante para Juntas Cimentícias DW240 Flex 420G - Cinza;SE2440142;15;78,93;1.183,95;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
213861;1;11/06/2026 08:47;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Bico Injetor Veipar;VBI00001;3;65,04;195,12;EOV - Mercado Livre;03/jan;VEIPAR LTDA;VEIPAR;;;;;;;;;;;;;;;;;;;;;;;
213861;1;11/06/2026 08:47;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Aplicador de Silicone 9 Polegadas Sparta;8863655;3;24,13;72,39;EOV - Mercado Livre;89145532;BMB MATERIAL DE CONSTRUCAO S.A.;SPARTA;;;;;;;;;;;;;;;;;;;;;;;
213862;1;11/06/2026 08:48;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Filme 150ML Transfix;RF00150;1;102,17;102,17;EOV - Mercado Livre;RF00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
213863;1;11/06/2026 08:52;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Selante para Juntas Cimentícias DW240 Flex 420G - Cinza;SE2440142;1;75,24;75,24;Comercial Interno;;IVA QUIMICA DO BRASIL LTDA;DRYLEVIS;;;;;;;;;;;;;;;;;;;;;;;
213863;1;11/06/2026 08:52;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Aplicador de Silicone 9 Polegadas Sparta;8863655;1;23;23;Comercial Interno;89145532;BMB MATERIAL DE CONSTRUCAO S.A.;SPARTA;;;;;;;;;;;;;;;;;;;;;;;
213864;1;11/06/2026 08:52;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Wood Wood Massa Flex Reparo Fácil para Madeira 90G Marfim;WM0400790;1;69,66;69,66;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;Wood Wood;;;;;;;;;;;;;;;;;;;;;;;
130446;2;11/06/2026 08:55;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Primer para Gravacoes a Laser TF700 Black 150ML Transfix;TF700010150;1;60,57;60,57;EOV - Mercado Livre;TF700010150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
130446;2;11/06/2026 08:55;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Tf Clean Limpador De Superficie Transfer Laser Transfix;TFC000200;1;60,57;60,57;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
213865;1;11/06/2026 08:55;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Microcimento 4,5KG Branco;LQ0400145;1;247,46;247,46;Comercial Interno;LQ0400145;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213865;1;11/06/2026 08:55;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Resina 3,6L Brilhante;LR0100002;1;299,3;299,3;Comercial Interno;LR0100002;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213866;1;11/06/2026 08:55;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Primer Promotor de Aderência Transfix para metal TF100 900ML;TF100900;4;246,54;986,18;Comercial Interno;;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
213866;1;11/06/2026 08:55;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Primer Promotor de Aderência Transfix para Vidro TF300 900ML;TF300900;2;334,02;668,04;Comercial Interno;;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
213867;1;11/06/2026 08:57;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Rejunte Acrílico 420G Platina - Pulo do Gato;PRA0420420;1;41,59;41,59;Eov Shopee 2026;PRA0420420;IVA QUIMICA DO BRASIL LTDA;O PULO DO GATO;;;;;;;;;;;;;;;;;;;;;;;
213868;1;11/06/2026 08:57;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Acqua Shine Componente A 250G;AS01000250;1;183,34;183,34;EOV - Mercado Livre;AS01000250;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213868;1;11/06/2026 08:57;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Acqua Shine Componente B 125G;AS01000125B;1;183,33;183,33;EOV - Mercado Livre;AS01000125B;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213869;1;11/06/2026 08:59;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Esmalte Marítimo Sobre Ferrugem 900G Branco - Pulo do Gato;EMF044409;1;62,28;62,28;EOV - Mercado Livre;EMF044409;IVA QUIMICA DO BRASIL LTDA;O PULO DO GATO;;;;;;;;;;;;;;;;;;;;;;;
213870;1;11/06/2026 09:00;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Esmalte Marítimo Sobre Ferrugem 900G Preto - Pulo do Gato;EMF044209;1;62,28;62,28;EOV - Mercado Livre;EMF044209;IVA QUIMICA DO BRASIL LTDA;PULO DO GATO;;;;;;;;;;;;;;;;;;;;;;;
213871;1;11/06/2026 09:01;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Esmalte Marítimo Sobre Ferrugem 900G Branco - Pulo do Gato;EMF044409;1;62,28;62,28;Eov Shopee 2026;EMF044409;IVA QUIMICA DO BRASIL LTDA;O PULO DO GATO;;;;;;;;;;;;;;;;;;;;;;;
213872;1;11/06/2026 09:03;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Tech Cola Bloco - Argamassa Pronta para Assentamento 2,5KG Pulo do Gato;CLB00001025;1;44,81;44,81;Eov Shopee 2026;CLB00001025;IVA QUIMICA DO BRASIL LTDA;PULO DO GATO;;;;;;;;;;;;;;;;;;;;;;;
213873;1;11/06/2026 09:04;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Esmalte Marítimo Sobre Ferrugem 3,6KG Preto Fosco - Pulo do Gato;EMF044236;2;159,48;318,96;EOV - Mercado Livre;EMF044236;IVA QUIMICA DO BRASIL LTDA;O PULO DO GATO;;;;;;;;;;;;;;;;;;;;;;;
213874;1;11/06/2026 09:06;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Selante Acrílico Zero Trinca 1KG;ZT040011;1;76,85;76,85;Comercial Interno;;IVA QUIMICA DO BRASIL LTDA;SMART;;;;;;;;;;;;;;;;;;;;;;;
213875;1;11/06/2026 09:07;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Pulo do Gato Crack Filler Stop Trincas - Pó Reparador para Rachaduras de Alvenaria 700G Concreto;CFST044007;1;79,88;79,88;EOV - Magalu;CFST044007;IVA QUIMICA DO BRASIL LTDA;ELASTMENT;;;;;;;;;;;;;;;;;;;;;;;
213876;1;11/06/2026 09:10;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Tinta Spray Efeito Pedra Rust-Oleum 340G Marrom;VI7117792;1;138,99;138,99;EOV - Mercado Livre;V17117792;VIAPOL LTDA.;RUST OLEUM;;;;;;;;;;;;;;;;;;;;;;;
213877;1;11/06/2026 09:10;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Filme 150ML Transfix;RF00150;2;102,17;204,34;EOV - Mercado Livre;RF00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
213878;1;11/06/2026 09:13;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Agente Fixador Sand & Stone 1L Cristal;S&S0200001;1;157;157;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;CRISTAL;;;;;;;;;;;;;;;;;;;;;;;
213879;1;11/06/2026 09:14;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Removick Removedor de Filme 150ML Transfix;RF00150;1;102,17;102,17;EOV - Mercado Livre;RF00150;IVA QUIMICA DO BRASIL LTDA;TRANSFIX;;;;;;;;;;;;;;;;;;;;;;;
130450;2;11/06/2026 09:15;Autorizada;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Primer Promotor De Aderencia Grannistone 4kg;LTPGR012;1;126,8;126,8;EOV - Mercado Livre;-;-;-;;;;;;;;;;;;;;;;;;;;;;;
213881;1;11/06/2026 09:16;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;LT Shine Pigmento Uma Gota 50ML Preto;UG04010050;1;25;25;EOV - Mercado Livre;UG04010050;IVA QUIMICA DO BRASIL LTDA;LT SHINE;;;;;;;;;;;;;;;;;;;;;;;
213882;1;11/06/2026 09:17;Emitida DANFE;Venda de mercadoria adquirida ou recebida de terceirosFMTFFP;Massa Flex Tapa Tudo 5000 - 340G;MF0400134;1;90,49;90,49;EOV - Mercado Livre;;IVA QUIMICA DO BRASIL LTDA;SMART;;;;;;;;;;;;;;;;;;;;;;;
